run_id,keyword,total_answers,appeared_count,appearance_rate,avg_rank,best_rank
20260511_104456,deli,1,0,0.0000,,
20260511_104456,Bosch,1,0,0.0000,,
20260511_104456,Makita,1,0,0.0000,,
20260511_104456,Stanley,1,1,1.0000,1.0000,1
