run_id,platform_id,keyword,total_questions,appeared_count,appearance_rate,avg_rank,best_rank,missed_count
20260512_181832,deepseek,deli,0,0,0.0000,,,0
20260512_181832,deepseek,Ryobi,0,0,0.0000,,,0
20260512_181832,deepseek,Craftsman,0,0,0.0000,,,0
20260512_181832,deepseek,DeWalt,0,0,0.0000,,,0
20260512_181832,deepseek,Milwaukee,0,0,0.0000,,,0
20260512_181832,deepseek,Kobalt,0,0,0.0000,,,0
20260512_181832,deepseek,Tekton,0,0,0.0000,,,0
20260512_181832,deepseek,Husky,0,0,0.0000,,,0
20260512_181832,deepseek,Bauer,0,0,0.0000,,,0
20260512_181832,deepseek,Makita,0,0,0.0000,,,0
20260512_181832,yuanbao,deli,0,0,0.0000,,,0
20260512_181832,yuanbao,Ryobi,0,0,0.0000,,,0
20260512_181832,yuanbao,Craftsman,0,0,0.0000,,,0
20260512_181832,yuanbao,DeWalt,0,0,0.0000,,,0
20260512_181832,yuanbao,Milwaukee,0,0,0.0000,,,0
20260512_181832,yuanbao,Kobalt,0,0,0.0000,,,0
20260512_181832,yuanbao,Tekton,0,0,0.0000,,,0
20260512_181832,yuanbao,Husky,0,0,0.0000,,,0
20260512_181832,yuanbao,Bauer,0,0,0.0000,,,0
20260512_181832,yuanbao,Makita,0,0,0.0000,,,0
