run_id,keyword,total_answers,appeared_count,appearance_rate,avg_rank,best_rank
20260509_193308,deli,0,0,0.0000,,
20260509_193308,Bosch,0,0,0.0000,,
20260509_193308,Makita,0,0,0.0000,,
20260509_193308,Stanley,0,0,0.0000,,
