run_id,keyword,total_answers,appeared_count,appearance_rate,avg_rank,best_rank
20260512_194651,deli,5,0,0.0000,,
20260512_194651,Ryobi,5,0,0.0000,,
20260512_194651,Craftsman,5,0,0.0000,,
20260512_194651,DeWalt,5,0,0.0000,,
20260512_194651,Milwaukee,5,0,0.0000,,
20260512_194651,Kobalt,5,0,0.0000,,
20260512_194651,Tekton,5,0,0.0000,,
20260512_194651,Husky,5,0,0.0000,,
20260512_194651,Bauer,5,0,0.0000,,
20260512_194651,Makita,5,0,0.0000,,
